station_code,line,order,go_back,station_name,geo_width,geo_length,station_type,roate_type,in_terminal
2518,641,4,back,???,51.709993,32.633260,normal,normal,no
2882,641,5,back,????? ????,51.713422,32.631125,normal,normal,no
2380,641,6,back,?? ???????,51.718570,32.627508,normal,normal,no
3305,641,7,back,?? ???,51.723898,32.625165,normal,normal,no
3303,641,8,back,??????? ???? ??? ?????? - ???? ??????? ??????,51.727643,32.624405,normal,normal,no
1809,641,9,back,??? ????,51.730938,32.624436,normal,normal,no
3301,641,10,back,???????? ???? ???? ????,51.736045,32.624462,normal,normal,no
3299,641,11,back,??? ??????,51.738733,32.623918,normal,normal,no
3297,641,12,back,????????? ???? ?????,51.742500,32.621998,normal,normal,no
3705,641,13,back,????,51.752070,32.616239,normal,normal,no
1466,641,14,back,?? ??? ??????,51.758258,32.612555,normal,normal,no
3796,641,15,back,???? ?????,51.760593,32.610609,normal,normal,no
3798,641,16,back,???? ?????? ???,51.765075,32.607460,normal,normal,no
3674,641,17,back,???? ???,51.767707,32.604615,normal,normal,no
1810,641,18,back,?????? ???? ?????,51.772287,32.594423,normal,normal,no
1811,641,19,back,??????? ??? ????,51.774317,32.590205,normal,normal,no
1812,641,20,back,???? ??? ?????,51.778486,32.585340,normal,normal,no
1813,641,21,back,???? ?? ?? ???,51.781725,32.582459,normal,normal,no
1814,641,22,back,????? ????,51.785791,32.578731,normal,normal,no
2108,641,23,back,?? ???? ????,51.879951,32.552406,normal,normal,no
4182,641,24,back,??????,51.893193,32.533769,od,normal,no
2590,brt1,1,go,?????? ??? ??????? - ????? 1,51.691536,32.683515,od,normal,yes
1135,brt1,2,go,????? ???,51.689685,32.677661,normal,BRT,no
1242,brt1,3,go,???? ??????,51.695391,32.674576,normal,BRT,no
1141,brt1,4,go,?? ????,51.701772,32.668322,normal,BRT,no
1211,brt1,5,go,????? ???? ????,51.701306,32.660754,normal,BRT,no
1245,brt1,6,go,???????,51.699957,32.656665,normal,BRT,no
1209,brt1,7,go,????? ???????,51.694936,32.641562,normal,BRT,no
2125,brt1,8,go,???? ??? ?????,51.693393,32.635868,normal,BRT,no
2237,brt1,9,go,???? ??? ???????,51.693675,32.632618,normal,BRT,no
2238,brt1,10,go,???? ???? ?,51.694186,32.628514,normal,BRT,no
2405,brt1,11,go,?????? ????,51.689194,32.624917,normal,BRT,no
2408,brt1,12,go,??? ?????,51.680768,32.623995,normal,BRT,no
2315,brt1,13,go,????????,51.675285,32.622032,normal,BRT,no
2411,brt1,14,go,??? ????,51.671418,32.622148,normal,BRT,no
2739,brt1,15,go,???? ?????,51.666137,32.622317,normal,BRT,no
4116,brt1,16,go,???? ?????,51.662861,32.622297,normal,BRT,no
4117,brt1,17,go,?????,51.658171,32.622473,normal,BRT,no
4118,brt1,18,go,????? ???,51.652322,32.622733,normal,BRT,no
4119,brt1,19,go,???? ????,51.643937,32.622974,normal,BRT,no
4120,brt1,20,go,????,51.635759,32.623383,normal,BRT,no
4121,brt1,21,go,?????,51.630589,32.623580,normal,BRT,no
4122,brt1,22,go,????????,51.625248,32.623765,normal,BRT,no
4123,brt1,23,go,???? ???????,51.623161,32.623830,normal,BRT,no
4124,brt1,24,go,???? ????,51.618235,32.623981,normal,BRT,no
4125,brt1,25,go,??? ?????,51.613368,32.623855,normal,BRT,no
4126,brt1,26,go,???????,51.609982,32.622058,normal,BRT,no
4127,brt1,27,go,???? ???? ?,51.606204,32.619676,normal,BRT,no
4128,brt1,28,go,????? ??? ??,51.601710,32.616822,normal,BRT,no
1734,brt1,29,go,????? ????,51.595587,32.613133,normal,BRT,no
4167,brt1,30,go,?????? ??????,51.583849,32.607277,od,normal,no
4167,brt1,1,back,?????? ??????,51.583849,32.607277,od,normal,no
4132,brt1,2,back,?? ???????,51.578732,32.601595,normal,normal,no
4101,brt1,3,back,?? ???????-????? 1,51.581457,32.603365,normal,BRT,no
1735,brt1,4,back,????? ????,51.596157,32.613388,normal,BRT,no
1736,brt1,5,back,????? ??? ??,51.602026,32.617008,normal,BRT,no
4104,brt1,6,back,???? ???? ?,51.606415,32.619740,normal,BRT,no
4105,brt1,7,back,???????,51.610162,32.622113,normal,BRT,no
4106,brt1,8,back,??? ?????,51.613556,32.623847,normal,BRT,no
4107,brt1,9,back,???? ????,51.618548,32.623933,normal,BRT,no
4108,brt1,10,back,???? ???????,51.623291,32.623773,normal,BRT,no
4109,brt1,11,back,????????,51.625652,32.623706,normal,BRT,no
4110,brt1,12,back,?????,51.630773,32.623522,normal,BRT,no
4111,brt1,13,back,????,51.636063,32.623298,normal,BRT,no
4112,brt1,14,back,???? ????,51.644120,32.622922,normal,BRT,no
4113,brt1,15,back,????? ???,51.651662,32.622586,normal,BRT,no
4114,brt1,16,back,?????,51.658317,32.622401,normal,BRT,no
4115,brt1,17,back,???? ?????,51.663048,32.622220,normal,BRT,no
2420,brt1,18,back,???? ?????,51.666541,32.622245,normal,BRT,no
2413,brt1,19,back,??? ????,51.671864,32.622093,normal,BRT,no
2124,brt1,20,back,????????,51.675809,32.621957,normal,BRT,no
2421,brt1,21,back,??? ?????,51.680610,32.623700,normal,BRT,no
2404,brt1,22,back,?????? ????,51.689605,32.624843,normal,BRT,no
2400,brt1,23,back,???? ???? ?,51.694242,32.628181,normal,BRT,no
2398,brt1,24,back,???? ??? ???????,51.693824,32.632263,normal,BRT,no
2396,brt1,25,back,???? ??? ?????,51.693497,32.635674,normal,BRT,no
1250,brt1,26,back,????? ???????,51.695022,32.641703,normal,BRT,no
1150,brt1,27,back,???????,51.700118,32.657090,normal,BRT,no
1151,brt1,28,back,????? ???? ????,51.701474,32.661193,normal,BRT,no
1149,brt1,29,back,?? ????,51.701766,32.668419,normal,BRT,no
1136,brt1,30,back,???? ??????,51.695287,32.674706,normal,BRT,no
1215,brt1,31,back,????? ???,51.688660,32.678357,normal,normal,no
2590,brt1,32,back,?????? ??? ??????? - ????? 1,51.691536,32.683515,od,normal,yes
2382,brt2,1,go,?????? ????? - ????? 2,51.716163,32.624721,od,normal,yes
2381,brt2,2,go,????? ??? ?????,51.714778,32.625978,normal,normal,no
2383,brt2,3,go,??????? ????,51.711508,32.627858,normal,normal,no
2385,brt2,4,go,??? ????,51.709410,32.628915,normal,normal,no
2387,brt2,5,go,?? ????,51.704922,32.632598,normal,normal,no
2391,brt2,6,go,?????? ?????,51.698080,32.635417,normal,normal,no
2393,brt2,7,go,???? ??? ?????,51.695524,32.636008,normal,normal,no
1250,brt2,8,go,????? ???????,51.695022,32.641703,normal,BRT,no
1249,brt2,9,go,??? ?????,51.697074,32.647874,normal,BRT,no
1246,brt2,10,go,??? ????,51.698456,32.652048,normal,BRT,no
1150,brt2,11,go,???????,51.700118,32.657090,normal,BRT,no
1151,brt2,12,go,????? ???? ????,51.701474,32.661193,normal,BRT,no
1672,brt2,13,go,????? ???? ????,51.702832,32.663681,normal,normal,no
1149,brt2,14,go,?? ????,51.701766,32.668419,normal,BRT,no
1701,brt2,15,go,??????,51.698603,32.672682,normal,normal,no
1136,brt2,16,go,???? ??????,51.695287,32.674706,normal,BRT,no
1214,brt2,17,go,????? ???,51.688500,32.678200,normal,normal,no
1154,brt2,18,go,???????,51.685537,32.678389,normal,normal,no
1155,brt2,19,go,?????,51.682898,32.678539,normal,normal,no
1212,brt2,20,go,???? ????,51.678464,32.678700,normal,BRT,no
1203,brt2,21,go,???? ???? ?????,51.671599,32.679188,normal,BRT,no
1198,brt2,22,go,???? ???? ???? ?,51.665829,32.679513,normal,BRT,no
1193,brt2,23,go,17 ??????,51.660421,32.679833,normal,BRT,no
1191,brt2,24,go,??? ???? ?????,51.657187,32.680026,normal,BRT,no
1189,brt2,25,go,????,51.652738,32.680293,normal,BRT,no
1706,brt2,26,go,????? ?????? ??????,51.650970,32.677107,normal,normal,no
1182,brt2,27,go,????? ?????? ??????-????? 2,51.650457,32.674236,od,normal,no
1182,brt2,1,back,????? ?????? ??????-????? 2,51.650457,32.674236,od,normal,no
2730,brt2,2,back,?????? ???? ?????-?????,51.648034,32.676831,normal,normal,no
2053,brt2,3,back,??? ???? ?????,51.649552,32.680369,normal,normal,no
1162,brt2,4,back,????,51.653507,32.680223,normal,BRT,no
1161,brt2,5,back,??? ???? ?????,51.657718,32.679975,normal,BRT,no
1160,brt2,6,back,???? ??????,51.660801,32.679788,normal,BRT,no
2705,brt2,7,back,???? ???? ???? ?,51.666186,32.679465,normal,BRT,no
1130,brt2,8,back,???? ???? ?????,51.671822,32.679099,normal,BRT,no
2706,brt2,9,back,???? ????,51.678633,32.678669,normal,BRT,no
1213,brt2,10,back,?????,51.682800,32.678394,normal,BRT,no
1134,brt2,11,back,???????,51.686960,32.677993,normal,normal,no
1135,brt2,12,back,????? ???,51.689685,32.677661,normal,BRT,no
1242,brt2,13,back,???? ??????,51.695391,32.674576,normal,BRT,no
1137,brt2,14,back,??????,51.698065,32.672682,normal,normal,no
1141,brt2,15,back,?? ????,51.701772,32.668322,normal,BRT,no
1671,brt2,16,back,????? ???? ????,51.701648,32.664105,normal,normal,no
1211,brt2,17,back,????? ???? ????,51.701306,32.660754,normal,BRT,no
1245,brt2,18,back,???????,51.699957,32.656665,normal,BRT,no
1210,brt2,19,back,??? ????,51.698343,32.651782,normal,BRT,no
1208,brt2,20,back,??? ?????,51.696969,32.647610,normal,BRT,no
1209,brt2,21,back,????? ???????,51.694936,32.641562,normal,BRT,no
2395,brt2,22,back,???? ??? ?????,51.695544,32.635736,normal,normal,no
2392,brt2,23,back,?????? ?????,51.698813,32.634814,normal,normal,no
2390,brt2,24,back,?? ????,51.702095,32.632925,normal,normal,no
2388,brt2,25,back,?? ????,51.706210,32.630843,normal,normal,no
2386,brt2,26,back,??? ????,51.708352,32.629157,normal,normal,no
2384,brt2,27,back,??????? ????,51.711687,32.627460,normal,normal,no
1674,brt2,28,back,????? ??? ?????,51.714424,32.625923,normal,normal,no
2382,brt2,29,back,?????? ????? - ????? 2,51.716163,32.624721,od,normal,yes
2870,brt3,1,go,?????? ????? ????????-????? 3,51.783792,32.645565,od,normal,yes
3722,brt3,2,go,??????? ????????-29,51.777535,32.644253,normal,normal,no
3932,brt3,3,go,????????,51.777600,32.645407,normal,normal,no
1719,brt3,4,go,???? ????,51.773942,32.649683,normal,BRT,no
1720,brt3,5,go,????? ???? ????,51.768857,32.652168,normal,BRT,no
1721,brt3,6,go,??????,51.763519,32.654682,normal,BRT,no
1722,brt3,7,go,????? ???? ????? ??,51.757998,32.655617,normal,BRT,no
1723,brt3,8,go,???? ???,51.750693,32.656640,normal,BRT,no
1724,brt3,9,go,????? ????? ???????,51.745334,32.657438,normal,BRT,no
1725,brt3,10,go,?????,51.742713,32.657365,normal,BRT,no
1726,brt3,11,go,???? ???????,51.738487,32.657035,normal,BRT,no
1727,brt3,12,go,????? ???,51.732872,32.656583,normal,BRT,no
1728,brt3,13,go,???????,51.727541,32.656220,normal,BRT,no
1729,brt3,14,go,????????,51.723668,32.657179,normal,BRT,no
1730,brt3,15,go,???? ?????????,51.719583,32.658485,normal,BRT,no
1731,brt3,16,go,?????,51.714722,32.660019,normal,BRT,no
1732,brt3,17,go,????? ???????,51.708940,32.661841,normal,BRT,no
1733,brt3,18,go,????? ???? ????,51.703663,32.663464,normal,BRT,no
1196,brt3,19,go,????? ???? ????,51.700646,32.664523,normal,normal,no
1197,brt3,20,go,???????,51.696969,32.665685,normal,normal,no
1206,brt3,21,go,???? ???????,51.692842,32.666818,normal,normal,no
1231,brt3,22,go,???? ???????,51.690104,32.667167,normal,normal,no
1158,brt3,23,go,????? ???? ??? ?,51.683971,32.667350,normal,BRT,no
1412,brt3,24,go,??? ???? ????,51.678273,32.666439,normal,normal,no
1326,brt3,25,go,????????,51.674538,32.665958,normal,normal,no
1132,brt3,26,go,???? ??? ????,51.669736,32.665407,normal,BRT,no
1138,brt3,27,go,??? ???? ???,51.666008,32.665540,normal,BRT,no
1156,brt3,28,go,??? ???? ????,51.660350,32.665756,normal,BRT,no
1159,brt3,29,go,??? ?????,51.655080,32.665953,normal,BRT,no
1179,brt3,30,go,???? ??? ???? ????,51.651016,32.666092,normal,BRT,no
2153,brt3,31,go,???,51.645918,32.666851,normal,normal,no
